source_sheet,source_row,model_key,source_field,raw_text,phrase_type,extracted_rpos,confidence,review_status,notes
Interior 3,62,corvette,description,"Seat belt color, Santorini Blue
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors or (HVZ) Asymmetrical Adrenaline Red/Jet Black interior. Included with (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior.",included_with,EJH|EPX|H8T|HAG|HNK|HU2|HU7|HUA|HUL|HUQ|HUR|HUU|HUW|HUX|HVZ|HZP,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,63,corvette,description,"Seat belt color, Torch Red
1. Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior.",included_with,EJH|EPX|HNK|HUW|HUX,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,68,corvette,description,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket
1. Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior.",requires,GT2|HAG|HVZ,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,69,corvette,description,"Seats, two-tone
1. Requires (AH2) GT2 seats. Available with (HUK/HU6) Sky Cool Gray, (HUL/HU7) Adrenaline Red, (HTN/HTQ) Natural interiors.
2. Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors.",requires,AH2|GT2|HMO|HTG|HTN|HTQ|HU0|HU1|HU2|HU6|HU7|HU9|HUA|HUE|HUK|HUL|HVV|HXO,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,80,corvette,description,"Steering wheel, sueded microfiber-wrapped
1. Requires (HTJ) Jet Black interior.
2. Requires leather seating surfaces with perforated sueded microfiber inserts interior: HTP, HU6, HU7, HTQ.",requires,HTJ|HTP|HTQ|HU6|HU7,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,81,corvette,description,"Steering wheel, carbon fiber and sueded microfiber-wrapped
1. Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB.",requires,EPX|HMO|HTG|HTT|HU9|HUA|HUB|HUF|HUX|HVT|HXO|HZP,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,84,corvette,description,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",requires,H1Y|HTE|HTM|HTP|HTT|HUB|HUC,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,85,corvette,description,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",requires,H1Y|HTE|HTM|HTP|HTT|HU0|HUB|HUC|HXO,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,86,corvette,description,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",requires,H1Y|HTE|HTM|HTP|HTT|HUB|HUC,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 3,91,corvette,description,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",not_available_with,FA5,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,11,corvette,description,"3 Years SiriusXM
1. Requires SiriusXM. Not available with a FGO order type. SiriusXM Extended Service subscription will stop at the end of the applicable subscription period unless you decide to continue service. Plan is non-transferable and non-refundable. Service subject to the SiriusXM Customer Agreement and Privacy Policy, visit siriusxm.com/terms to see complete terms and how to cancel which includes online methods or calling 1-866-635-2349. Some services, content and features are subject to device capabilities, an active data connection enabled in the vehicle and location availability. All fees, content and features are subject to change. Content varies by subscription plan. SiriusXM and related logos are trademarks of Sirius XM Radio Inc. and its respective subsidiaries.",requires,635|866|FGO,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,11,corvette,description,"3 Years SiriusXM
1. Requires SiriusXM. Not available with a FGO order type. SiriusXM Extended Service subscription will stop at the end of the applicable subscription period unless you decide to continue service. Plan is non-transferable and non-refundable. Service subject to the SiriusXM Customer Agreement and Privacy Policy, visit siriusxm.com/terms to see complete terms and how to cancel which includes online methods or calling 1-866-635-2349. Some services, content and features are subject to device capabilities, an active data connection enabled in the vehicle and location availability. All fees, content and features are subject to change. Content varies by subscription plan. SiriusXM and related logos are trademarks of Sirius XM Radio Inc. and its respective subsidiaries.",not_available_with,635|866|FGO,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,14,corvette,description,"Custom Interior Trim and Seat Combination
1. SOLD orders only. Requires (HMO/HVV) Jet Black/Sky Cool Gray, (HZB/HVT) Sky Cool Gray/Jet Black, (HU0/HXO) Jet Black/Adrenaline Red, (HUU/HZP) Adrenaline Red/Jet Black interiors. See Custom Interior Trim and Seat Combinations color and trim chart.",requires,HMO|HU0|HUU|HVT|HVV|HXO|HZB|HZP,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,31,corvette,description,"LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",included_with,LPO|PEF,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,32,corvette,description,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",included_with,LPO|PEF,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,33,corvette,description,"LPO, First Aid Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",included_with,LPO|PDY,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,38,corvette,description,"LPO, Highway Safety Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",included_with,LPO|PDY,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,40,corvette,description,"LPO, Roof panel storage pouch, Genuine Corvette Accessory
1. Included with (SBT) dual roof, LPO.",included_with,LPO|SBT,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,44,corvette,description,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE, FBC, FNR or Fleet order types. Not available with (R9V) Mobile Service Plus for 3 years.",requires,284|BFU|FBC|FNR|R9V|R9W|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,44,corvette,description,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE, FBC, FNR or Fleet order types. Not available with (R9V) Mobile Service Plus for 3 years.",not_available_with,284|BFU|FBC|FNR|R9V|R9W|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,45,corvette,description,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE or Fleet order types. Not available with (R9Y) Mobile Service Plus for 1 year.",requires,284|BFU|R9W|R9Y|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,45,corvette,description,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE or Fleet order types. Not available with (R9Y) Mobile Service Plus for 1 year.",not_available_with,284|BFU|R9W|R9Y|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,46,corvette,description,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types.",requires,284|BFU|R9W|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,46,corvette,description,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types.",deletes,284|BFU|R9W|SRE|TRE,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,50,corvette,description,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",requires,GPS|UE1,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,51,corvette,description,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",removes,R9M,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,51,corvette,description,"Removes OnStar Basics (OnStar Fleet Basics for Fleet)
1. Included and only available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. Will delete OnStar Services and OnStar standard equipment (OnStar Basics / Connected Access / EV Access / R9M Services i.e. OnStar One and OnStar One Super Cruise as equipped) for vehicles shipping to these territories.",deletes,R9M,high,needs_review,Staging candidate only; no canonical rule generated.
Interior 4,52,corvette,description,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.
1. Requires (UE1) OnStar and a Retail order type. Not available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. OnStar plan, working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Not all vehicles may transmit all crash data. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations.",requires,GPS|UE1,high,needs_review,Staging candidate only; no canonical rule generated.
