model_key,option_sheet,option_row,option_id,rpo,option_name,current_price,matched_future_model_source_review_rows,candidate_price,parsed_candidate_prices,price_candidate_rows,price_candidate_summary,approved_price,classification,recommended_workbook_action,notes
zr1,zr1_options,174,opt_dy0_002,DY0,"Display hood, Carbon Fiber, located above the Driver Information Center display",,534,795,795,208,"row 208: 795 located above Driver Information Center Display, 3LZ; Std on ZR1/ZR1X",,conditional_price_candidate,defer_to_price_rules,"795 | row 208: 795 located above Driver Information Center Display, 3LZ; Std on ZR1/ZR1X | 208 | Display hood, Carbon Fiber, located above the Driver Information Center display"
zr1,zr1_options,175,opt_etv_001,ETV,"Exterior trim, carbon fiber split window trim, painted body-color",,728,995,995,187,row 187: 995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"995 | row 187: 995 ZR1/ZR1X Only | 187 | Exterior trim, carbon fiber split window trim, painted body-color"
zr1,zr1_options,176,opt_fa6_001,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",,680,5295,5295,210,row 210: 5295 3LZ only,,conditional_price_candidate,defer_to_price_rules,"5295 | row 210: 5295 3LZ only | 210 | Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts | Not available with (FA5) carbon fiber interior trim. | Not available with (FA5) carbon fiber interior trim."
zr1,zr1_options,177,opt_fe8_002,FE8,"Suspension, performance with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,178,opt_feh_002,FEH,"Suspension, performance with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,179,opt_fej_001,FEJ,"Suspension, ZTK with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,180,opt_fez_001,FEZ,"Suspension, ZTK with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,181,opt_j58_002,J58,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, ZR1-specific",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,182,opt_j59_002,J59,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, 10-piston front, 6-piston rear",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,183,opt_j6o_001,J6O,"Calipers, Bronze-painted",,878,795,795,75,row 75: 795 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"795 | row 75: 795 ZR1/ZR1X Only | 75 | Calipers, Bronze-painted"
zr1,zr1_options,184,opt_lt7_002,LT7,"Engine, 5.5L V8 Twin Turbo, TPI, DI, high-output, Variable Valve Timing (VVT) (1064 hp [793 kW] @ 7000 rpm, 828 lb-ft of torque [1123 N-m] @ 6000 rpm)",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,185,opt_m1k_002,M1K,"Transmission, 8-speed dual clutch, includes manual and auto modes",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,186,opt_n26_001,N26,"Steering wheel, sueded microfiber-wrapped",,658,695,695,211,row 211: 695 N/A on 3LZ,,conditional_price_candidate,defer_to_price_rules,"695 | row 211: 695 N/A on 3LZ | 211 | Steering wheel, sueded microfiber-wrapped | Requires (HTJ) Jet Black interior. | Requires (HTJ) Jet Black interior."
zr1,zr1_options,187,opt_n2z_001,N2Z,"Steering wheel, carbon fiber and sueded microfiber-wrapped",,660,895,895,212,row 212: 895 3LZ only,,conditional_price_candidate,defer_to_price_rules,"895 | row 212: 895 3LZ only | 212 | Steering wheel, carbon fiber and sueded microfiber-wrapped | Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB. | Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB."
zr1,zr1_options,188,opt_n3w_002,N3W,"Steering wheel, carbon fiber and leather-wrapped",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,189,opt_pbc_001,PBC,Customer Engine Build Program,,896,9995,9995,50,row 50: 9995 LT6 and LT7 Engines only,,direct_price_candidate,write_options_price,9995 | row 50: 9995 LT6 and LT7 Engines only | 50 | Customer Engine Build Program
zr1,zr1_options,190,opt_r8e_002,R8E,"Gas guzzler tax, mandatory federal tax added to price of vehicle",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,191,opt_sb9_001,SB9,"NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory",,752,895,895,128,row 128: 895,,direct_price_candidate,write_options_price,"895 | row 128: 895 | 128 | NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory | Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). | Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
zr1,zr1_options,192,opt_sof_001,SOF,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum",,842,1495,1495,277,row 277: 1495 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1495 | row 277: 1495 ZR1/ZR1X Only | 277 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum"
zr1,zr1_options,193,opt_sog_001,SOG,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum",,844,1995,1995,278,row 278: 1995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1995 | row 278: 1995 ZR1/ZR1X Only | 278 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum"
zr1,zr1_options,194,opt_soh_001,SOH,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum",,846,1995,1995,279,row 279: 1995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1995 | row 279: 1995 ZR1/ZR1X Only | 279 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum"
zr1,zr1_options,195,opt_soj_002,SOJ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Sterling Silver-painted forged aluminum",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,196,opt_su1_001,SU1,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber",,848,15995,15995,286,row 286: 15995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"15995 | row 286: 15995 ZR1/ZR1X Only | 286 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber"
zr1,zr1_options,197,opt_tom_001,TOM,"ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",,710,12995,12995,191,row 191: 12995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"12995 | row 191: 12995 ZR1/ZR1X Only | 191 | ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler"
zr1,zr1_options,198,opt_tu7_001,TU7,"Seats, two-tone",,636,595,595,213,row 213: 595 2LT/LZ or 3LT/LZ,,conditional_price_candidate,defer_to_price_rules,"595 | row 213: 595 2LT/LZ or 3LT/LZ | 213 | Seats, two-tone | Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors. | Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors."
zr1,zr1_options,199,opt_u2k_002,U2K,SiriusXM with 360L Trial Subscription. SiriusXM with 360L transforms your customers' ride with our most extensive and personalized radio experience on the road.,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,200,opt_u5g_002,U5G,5G vehicle connectivity,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,201,opt_ue1_002,UE1,OnStar services capable,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,202,opt_v8x_001,V8X,"LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,203,opt_vk3_001,VK3,"License plate bracket, front",,742,40,40,195,row 195: 40 &R7E,,direct_price_candidate,write_options_price,"40 | row 195: 40 &R7E | 195 | License plate bracket, front | Will be forced on orders with ship-to states that require a front license plate. | Will be forced on orders with ship-to states that require a front license plate."
zr1,zr1_options,204,opt_vv4_002,VV4,Wi-Fi Hotspot capable,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,2,opt_b6p_001,B6P,"Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO",,465;899,1895; 1895,1895,171 || 171,row 171: 1895 || row 171: 1895,,direct_price_candidate,write_options_price,"1895 | row 171: 1895 | 171 | Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO | 1895 | row 171: 1895 | 171 | Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO"
zr1x,zr1x_options,3,opt_pdy_001,PDY,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",,555,195,195,109,row 109: 195 Includes First Aid Kit and Highway Safety Kit,,direct_price_candidate,write_options_price,"195 | row 109: 195 Includes First Aid Kit and Highway Safety Kit | 109 | LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory"
zr1x,zr1x_options,4,opt_zz3_001,ZZ3,"Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO",,467;901,1195; 1195,1195,193 || 193,row 193: 1195 || row 193: 1195,,direct_price_candidate,write_options_price,"1195 | row 193: 1195 | 193 | Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO | 1195 | row 193: 1195 | 193 | Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO"
zr1x,zr1x_options,5,opt_ryt_001,RYT,"LPO, First Aid Kit, Genuine Corvette Accessory",,565,60,60,122,row 122: 60,,direct_price_candidate,write_options_price,"60 | row 122: 60 | 122 | LPO, First Aid Kit, Genuine Corvette Accessory | Included with (PDY) Roadside Safety Package. | Included with (PDY) Roadside Safety Package."
zr1x,zr1x_options,6,opt_s08_001,S08,"LPO, Highway Safety Kit, Genuine Corvette Accessory",,575,150,150,124,row 124: 150,,direct_price_candidate,write_options_price,"150 | row 124: 150 | 124 | LPO, Highway Safety Kit, Genuine Corvette Accessory | Included with (PDY) Roadside Safety Package. | Included with (PDY) Roadside Safety Package."
zr1x,zr1x_options,7,opt_719_001,719,"Seat belt color, Black",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,8,opt_aj7_001,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,9,opt_aq9_001,AQ9,"Seats, GT1 bucket",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,10,opt_cj2_001,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,11,opt_d30_001,D30,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat belt color combinations",,525,1495,1495,48,row 48: 1495,,direct_price_candidate,write_options_price,"1495 | row 48: 1495 | 48 | Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat belt color combinations | To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge. | To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge."
zr1x,zr1x_options,12,opt_d3v_001,D3V,Engine lighting,,469;903,195; 195,195,184 || 184,row 184: 195 Coupe Only || row 184: 195 Coupe Only,,conditional_price_candidate,defer_to_price_rules,195 | row 184: 195 Coupe Only | 184 | Engine lighting | 195 | row 184: 195 Coupe Only | 184 | Engine lighting
zr1x,zr1x_options,13,opt_drg_001,DRG,"Mirrors, outside, Carbon Flash Metallic-painted",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,14,opt_dth_001,DTH,Carbon Flash Metallic Full Length Dual Racing Stripes,,827,1295,1295,254,row 254: 1295,,direct_price_candidate,write_options_price,1295 | row 254: 1295 | 254 | Carbon Flash Metallic Full Length Dual Racing Stripes
zr1x,zr1x_options,15,opt_efr_001,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,16,opt_eri_001,ERI,Battery Protection Package,,855,100,100,66,row 66: 100,,direct_price_candidate,write_options_price,100 | row 66: 100 | 66 | Battery Protection Package | 12-volt battery. | 12-volt battery.
zr1x,zr1x_options,17,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,18,opt_ive_001,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,19,opt_nga_001,NGA,"Exhaust tips, Black",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,20,opt_r8c_001,R8C,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",,721,1695,1695,62,row 62: 1695,,direct_price_candidate,write_options_price,"1695 | row 62: 1695 | 62 | Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN | Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels. | Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
zr1x,zr1x_options,21,opt_sda_001,SDA,"LPO, Black recovery hook, Genuine Corvette Accessory",,767,150,150,131,row 131: 150,,direct_price_candidate,write_options_price,"150 | row 131: 150 | 131 | LPO, Black recovery hook, Genuine Corvette Accessory"
zr1x,zr1x_options,22,opt_spy_001,SPY,"LPO, Black lug nuts, Genuine Corvette Accessory",,787,320,320,146,row 146: 320,,direct_price_candidate,write_options_price,"320 | row 146: 320 | 146 | LPO, Black lug nuts, Genuine Corvette Accessory | Not available with (S47) Chrome lug nuts, LPO. | Not available with (S47) Chrome lug nuts, LPO."
zr1x,zr1x_options,23,opt_t0e_001,T0E,"Spoiler, rear",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,24,opt_uqt_001,UQT,Performance data and video recorder,,383;605,1495; 1495,1495,64 || 64,row 64: 1495 1LT/LZ || row 64: 1495 1LT/LZ,,conditional_price_candidate,defer_to_price_rules,1495 | row 64: 1495 1LT/LZ | 64 | Performance data and video recorder | 1495 | row 64: 1495 1LT/LZ | 64 | Performance data and video recorder
zr1x,zr1x_options,25,opt_uv6_001,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,26,opt_ztk_001,ZTK,"ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,27,opt_c2z_001,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",,443;799,2595; 2595,2595,230 || 230,row 230: 2595 Coupe Only || row 230: 2595 Coupe Only,,conditional_price_candidate,defer_to_price_rules,"2595 | row 230: 2595 Coupe Only | 230 | Roof panel, visible carbon fiber with body-color surround, removable | 2595 | row 230: 2595 Coupe Only | 230 | Roof panel, visible carbon fiber with body-color surround, removable"
